,0
2914,- - 요즘 유행하는 색깔이 뭐예요?
2915,- - 구제는 뭐예요?
2916,- - 구제 옷도 있네요?
2917,- - 구제품은 다 세탁해서 나온 거예요?
2918,- - 이건 다 세탁이 된 거죠?
2919,- - 구제품은 세탁해서 파시는 건가요?
2920,- - 구제품은 다 세탁해서 나오는 거겠죠?
2921,- - 카드로 결제하면 부가세 별도에요?
2922,- - 카드는 부가세 별도로 붙나요?
2923,- - 카드 결제하면 부가세 추가되나요?
2924,- - 카드로 하면 부가세 붙어요?
2925,- - 포인트 적립되는 거 뭐 있어요?
2926,- - 이거 적립되죠?
2927,- - 몸에 딱 붙는 옷인가요?
2928,- - 몸에 딱 붙는 티셔츠 있어요?
2929,- - 원피스 중에 몸에 딱 붙는 건 없어요?
2930,- - 할인 코너는 어디에요?
2931,- - 할인 코너는 어디에 있어요?
2932,- - 할인 코너는 따로 없어요?
2933,- - 할인 코너는 어느 쪽에 있나요?
2934,- - 영업은 매일 하시나요?
2935,- - 내일도 영업해요?
2936,- - 매일 영업하시는 건가요?
2937,- - 내일도 영업하시죠?
2938,- - 카드가로 얼마예요?
2939,- - 카드로 결제하면 얼만데요?
2940,- - 카드로 하면 얼마예요?
2941,- - 이 티셔츠는 엉덩이까지 내려오나요?
2942,- - 바지 길이가 좀 짧아 보이는데요?
2943,- - 이 원피스는 무릎까지 내려올까요?
2944,- - 요새 입을 만한 옷으로 뭐가 좋을까요?
2945,- - 원피스 중에 잘 나가는 걸로 몇 개 추천해주실래요?
2946,- - 이거 국산이에요?
2947,- - 중국에서 만든 거예요?
2948,- - 이거보다 저렴한 거로 보여주세요
2949,- - 5만 원 이하로는 없어요?
2950,- - 20만 원 정도 하는 건 없나요?
2951,- - 이거보다 한 사이즈 더 큰 걸로 주세요
2952,- - 여기 말고 근처에 다른 옷 가게 또 있어요?
2953,- - 근처에 신발 가게 있나요?
2954,- - 주변에 편의점 혹시 있나요?
2955,- - 이거는 왜 할인하는 거예요?
2956,- - 이월 상품이라 할인하는 건가요?
2957,- - 신상품인 거 같은데 왜 할인해요?
2958,- - 이거는 왜 싸게 파시는 거예요?
2959,- - 오픈한 지 얼마나 되셨어요?
2960,- - 오픈한 지 오래되셨나요?
2961,- - 영업은 몇 시부터 몇 시까지 하시나요?
2962,- - 이거는 어떻게 입는 건가요?
2963,- - 주름 있는 쪽이 앞인가요?
2964,- - 지퍼가 뒤쪽으로 가게 입는 거 맞죠?
2965,- - 티셔츠처럼 위쪽으로 입으면 되나요?
2966,- - 거울은 어디에 있어요?
2967,- - 거울에 좀 비춰보고 싶은데요
2968,- - 거울 좀 비춰 주세요
2969,- - 키가 좀 큰 사람들은 어떻게 입나요?
2970,- - 남학생들도 많이 입나요?
2971,- - 여자들이 좋아하나요?
2972,- - 남자들이 좋아하나요?
2973,- - 남자들이 많이 찾는 바지는 어떤거예요?
2974,- - 현금 결제만 되나요?
2975,- - 계좌 이체도 가능한가요?
2976,- - 아동복 매장 맞지요?
2977,- - 땀 흡수 잘 되고 시원한 옷 있나요?
2978,- - 손으로 직접 만드시는 거예요?
2979,- - 여기에다 직접 수 놓으신 거예요?
2980,- - 다 손으로 하신 거예요?
2981,- - 수입품이죠?
2982,- - 이게 수입 제품 인가 봐요?
2983,- - 수입품 맞아요?
2984,- - 수입품은 어디에 있어요?
2985,- - 이 바지도 수입품인가요?
2986,- - 이 원피스도 수입이에요?
2987,- - 수입품으로 보여주세요
2988,- - 얼마 못 입을 것 같은데요?
2989,- - 잘 관리하면 오래 입을 수 있나요?
2990,- - 유행이 지나면 못 입겠죠?
2991,- - 몇 년 동안 입을 수도 있나요?
2992,- - 저기 진열된 거 판매하시는 거예요?
2993,- - 밖에 진열돼있는 옷 보고 싶은데요
2994,- - 사이즈가 66 맞아요?
2995,- - 사이즈 55 맞나요?
2996,- - 사이즈 77 이네요?
2997,- - 사이즈 S 네요?
2998,- - 이월 상품으로 보여주세요
2999,- - 이월 상품으로 볼 수 있을까요?
3000,- - 어깨가 너무 좁아 보이지 않는 옷으로 보여주세요
3001,- - 다리가 날씬해 보이는 옷 좀 보여주실래요?
3002,- - 뚱뚱해 보이지 않는 옷 좀 보려고요
3003,- - 입고 온 옷은 싸주실 수 있나요?
3004,- - 입고 온 옷은 담아 주시겠어요?
3005,- - 이거 입고 갈게요 제 옷은 담아주세요
3006,- - 새 옷으로 입고 가게 제 옷은 넣어주세요
3007,- - 화장실은 어디에 있을까요?
3008,- - 화장실은 어느 쪽에 있어요?
3009,- - 화장실 밖에 있나요?
3010,- - 여기 화장실은 없나요?
3011,- - 환불할 때 영수증 있어야 하죠?
3012,- - 반품할 때 영수증 있어야 가능하죠?
3013,- - 영수증 있어야 교환이나 반품되죠?
3014,- - 티셔츠만 1+1이에요?
3015,- - 바지도 1+1 하는 거예요?
3016,- - 5만 원 이상 사면 사은품 주시는 거예요?
3017,- - 지금 무슨 행사하시는 거예요?
3018,- - 이거 포장도 가능한가요?
3019,- - 포장해주실 수 있나요?
3020,- - 포장도 해주시나요?
3021,- - 포장도 되나요?
3022,"- - 저기요, 잠시만요"
3023,- - 저 좀 도와주시겠어요?
3024,- - 혹시 여기 직원이신가요?
3025,- - 화장했는데 입어볼 수 있나요?
3026,- - 입어보고 싶은데 화장했으면 안되죠?
3027,- - 화장하면 입어볼 수 없죠?
3028,- - 화장했으면 못 입어보나요?
3029,- - 이거 말고 다른 사이즈로 입어볼게요
3030,- - 이거보다 한 사이즈 작은 걸로 입어볼게요
3031,- - 이거보다 한 사이즈 큰 걸로 입어볼게요
3032,- - 팔 기장만 조금 줄여주세요
3033,- - 마네킹이 입고 있는 옷은 어디 있나요?
3034,- - 마네킹이 입고 있는 옷을 보고 싶은데요
3035,- - 저쪽 마네킹에 전시된 옷 좀 볼 수 있을까요?
3036,- - 할부로 결제할게요
3037,- - 10개월 장기 할부도 되나요?
3038,- - 3개월 할부 될까요?
3039,- - 택배로 보내주세요
3040,- - 택배로 받아보고 싶은데요
3041,- - 택배로 보내주시겠어요?
3042,- - 원피스 종류는 어느 쪽에 있어요?
3043,- - 아동복은 어디로 가야 하죠?
3044,- - 자켓 보려면 어느 쪽으로 가야 하나요?
3045,- - 2층으로 가려면 어디로 가는지 안내 좀 해주시겠어요?
3046,- - 아동복 코너로 좀 데려다주시겠어요?
3047,- - 바지 코너로 안내 좀 해주세요
3048,- - 상품권 사용해도 될까요?
3049,- - 온누리 상품권 사용할 수 있어요?
3050,- - 온누리 상품권 드려도 되나요?
3051,- - 맞춤 제작도 가능한가요?
3052,- - 단체복도 맞출 수 있나요?
3053,- - 다른 매장에 S 사이즈 있는지 확인해주실 수 있나요?
3054,- - 다른 매장에 사이즈 있는지 좀 봐주시면 안 될까요?
3055,- - 이 디자인 남아있는 매장은 없나요?
3056,- - 이 제품 남아 있는 매장 있는지 확인 한 번 해주시겠어요?
3057,- - 이 스타일 마음에 드네요
3058,- - 이 스타일 좋은데요
3059,- - 이런 스타일로 한 번 보여주실래요?
3060,- - 이런 스타일 마음에 들어요
3061,- - 적립한 포인트 지금 사용할게요
3062,- - 오늘은 포인트 쓸게요
3063,- - 포인트로 결제할게요
3064,- - 만 점 있는 거 사용 가능하죠?
3065,- - 저 티셔츠 주문할 수 있나요?
3066,- - 이 바지로 주문 가능해요?
3067,- - 이 원피스 주문하고 싶은데요
3068,- - 저 재킷은 주문 안 되나요?
3069,- - 피팅룸에서 신발 벗어야 하죠?
3070,- - 피팅룸에 가방 가지고 들어가도 되나요?
3071,- - 피팅룸에 두 명이 같이 들어가도 돼요?
3072,- - 피팅룸에 몇 명까지 들어갈 수 있어요?
3073,- - 수선 맡기면 얼마나 걸려요?
3074,- - 몇 시까지 맡겨야 당일에 수선 가능해요?
3075,- - 수선은 몇 시부터 할 수 있어요?
3076,- - 지금 수선 맡길 수 있나요?
3077,- - 종이봉투는 얼마예요?
3078,- - 쇼핑백 있나요?
3079,- - 쇼핑백도 파시는 거예요?
3080,- - 쇼핑백은 따로 없나요?
3081,- - 여기 티셔츠 정리 좀 부탁드릴게요
3082,- - 죄송한데 여기 정리 좀 해주세요
3083,- - 옷을 이것저것 입어봤더니 너무 많아서 정리 좀 부탁드려도 될까요?
3084,- - 마음에 드는 게 없네요 이거 정리 좀 해주시겠어요?
3085,- - 여기에 단추가 떨어져 있어요
3086,- - 제품에 문제 있으면 어떻게 해주시나요?
3087,- - 옷에 문제 있으면 바꿔주시나요?
3088,- - 옷에 문제가 있으면 연락드려도 되나요?
3089,- - 옷에 문제 있는 걸 발견하면 어떻게 해주시나요?
3090,- - 치마 안감이 뜯어져 있어서 입을 수가 없었어요
3091,- - 재킷에 있는 털이 너무 많이 빠쪄서 못 입겠어요
3092,- - 스웨터 올이 풀려 있어서 입을 수가 없잖아요
3093,- - 흰색 티셔츠에 얼룩이 있는데 이런 걸 판매하시면 어떡해요?
3094,- - 이거 한정판이에요?
3095,- - 몇 개 한정으로 판매하시는 거예요?
3096,- - 이거 한정판으로 나온 거 맞죠?
3097,- - 한정판으로 나온 제품이 이거예요?
3098,- - 창고에서 가져오는 데 얼마나 걸려요?
3099,- - 창고에서 가져오는 데 오래 걸릴까요?
3100,- - 좀 기다리면 입어볼 수 있나요?
3101,- - 이거 가져오는데 오래 기다려야 하나요?
3102,- - 이 제품 온라인으로 살 수 있나요?
3103,- - 온라인으로도 살 수 있어요?
3104,- - 온라인으로 판매도 하시나요?
3105,- - 이거 온라인으로 사도되나요?
3106,- - 온라인하고 가격은 똑같나요?
3107,- - 온라인으로 사면 얼마인데요?
3108,- - 온라인에서는 얼마에 판매하는데요?
3109,- - 온라인 가격은 얼마예요?
3110,- - 이거 예약해도 되나요?
3111,- - 이 티셔츠 예약할 수 있어요?
3112,- - 이 제품 예약 주문 가능해요?
3113,- - 색깔이 맘에 안 들어서 반품하고 싶은데요
3114,- - 이거 그냥 환불하고 싶어요
3115,- - 아무리 봐도 소재가 별로인 거 같아서 환불 좀 해주세요
3116,- - 노란색이 더 맘에 들어서요 교환 좀 해주시겠어요?
3117,- - 여기에서 잠깐 걸쳐봐도 될까요?
3118,- - 옷 위에 한 번 입어봐도 되죠?
3119,- - 수선비는 얼마 정도 해요?
3120,- - 무료 수선은 안 되나요?
3121,- - 수선비 내야 돼요?
3122,- - 수선비 얼마에요?
3123,- - 수선 다 되면 연락 주시겠어요?
3124,- - 수선 다 끝나면 연락 주시는 거죠?
3125,- - 수선 끝나면 연락해주세요
3126,- - 수선 끝나면 연락 부탁드려요
3127,- - 신상품은 언제 들어와요?
3128,- - 신상 아직 안 들어왔어요?
3129,- - 신상은 언제쯤 나와요?
3130,- - 신제품 나오려면 멀었어요?
