,0
5617,"- - 이 옷, 봄옷이에요?"
5619,- - 이런 조끼는 얼마예요?
5621,- - 이 옷 사이즈가 99 사이즈인가요?
5623,- - 이런 옷은 얼마예요?
5625,- - 이런 티셔츠 종류는 더 없어요?
5627,- - 이제 겨울 옷을 다 나갔나요?
5629,- - 이 옷은 겨울용인가요 봄용인가요?
5631,- - 이 옷들은 다 봄 옷인가요?
5633,- - 원래 2월달까지는 겨울 아니예요?
5635,- - 이 옷은 얼마예요?
5637,- - 이 옷도 봄옷이에요?
5639,- - 요즘은 유행이 되게 단순하게 많이 나가죠?
5641,- - 이런 원피스에는 자켓이 엉덩이가 짧은데 좀 긴 거를 입고 싶으면 어떻게 해야돼요?
5643,- - 블라우스나 티셔츠 같은거는 얼마부터 있어요?
5645,- - 이런 스카프는 얼마예요?
5647,- - 이런 옷은 얼마예요?
5649,- - 지금 봄옷은 이르지 않나요?
5651,- - 요즘 유행하는 색깔이 뭐예요?
5653,- - 구제는 뭐예요?
5654,- - 구제 옷도 있네요?
5655,- - 구제품은 다 세탁해서 나온 거예요?
5656,- - 이건 다 세탁이 된 거죠?
5657,- - 구제품은 세탁해서 파시는 건가요?
5658,- - 구제품은 다 세탁해서 나오는 거겠죠?
5659,- - 카드로 결제하면 부가세 별도에요?
5660,- - 카드는 부가세 별도로 붙나요?
5661,- - 카드 결제하면 부가세 추가되나요?
5662,- - 카드로 하면 부가세 붙어요?
5663,- - 포인트 적립되는 거 뭐 있어요?
5664,- - 이거 적립되죠?
5665,- - 몸에 딱 붙는 옷인가요?
5666,- - 몸에 딱 붙는 티셔츠 있어요?
5667,- - 원피스 중에 몸에 딱 붙는 건 없어요?
5668,- - 할인 코너는 어디에요?
5669,- - 할인 코너는 어디에 있어요?
5670,- - 할인 코너는 따로 없어요?
5671,- - 할인 코너는 어느 쪽에 있나요?
5672,- - 영업은 매일 하시나요?
5673,- - 내일도 영업해요?
5674,- - 매일 영업하시는 건가요?
5675,- - 내일도 영업하시죠?
5676,- - 카드가로 얼마예요?
5677,- - 카드로 결제하면 얼만데요?
5678,- - 카드로 하면 얼마예요?
5679,- - 이 티셔츠는 엉덩이까지 내려오나요?
5680,- - 바지 길이가 좀 짧아 보이는데요?
5681,- - 이 원피스는 무릎까지 내려올까요?
5682,- - 요새 입을 만한 옷으로 뭐가 좋을까요?
5683,- - 원피스 중에 잘 나가는 걸로 몇 개 추천해주실래요?
5684,- - 이거 국산이에요?
5685,- - 중국에서 만든 거예요?
5686,- - 이거보다 저렴한 거로 보여주세요
5687,- - 5만 원 이하로는 없어요?
5688,- - 20만 원 정도 하는 건 없나요?
5689,- - 이거보다 한 사이즈 더 큰 걸로 주세요
5690,- - 여기 말고 근처에 다른 옷 가게 또 있어요?
5691,- - 근처에 신발 가게 있나요?
5692,- - 주변에 편의점 혹시 있나요?
5693,- - 이거는 왜 할인하는 거예요?
5694,- - 이월 상품이라 할인하는 건가요?
5695,- - 신상품인 거 같은데 왜 할인해요?
5696,- - 이거는 왜 싸게 파시는 거예요?
5697,- - 오픈한 지 얼마나 되셨어요?
5698,- - 오픈한 지 오래되셨나요?
5699,- - 영업은 몇 시부터 몇 시까지 하시나요?
5700,- - 이거는 어떻게 입는 건가요?
5701,- - 주름 있는 쪽이 앞인가요?
5702,- - 지퍼가 뒤쪽으로 가게 입는 거 맞죠?
5703,- - 티셔츠처럼 위쪽으로 입으면 되나요?
5704,- - 거울은 어디에 있어요?
5705,- - 거울에 좀 비춰보고 싶은데요
5706,- - 거울 좀 비춰 주세요
5707,- - 키가 좀 큰 사람들은 어떻게 입나요?
5708,- - 남학생들도 많이 입나요?
5709,- - 여자들이 좋아하나요?
5710,- - 남자들이 좋아하나요?
5711,- - 남자들이 많이 찾는 바지는 어떤거예요?
5712,- - 현금 결제만 되나요?
5713,- - 계좌 이체도 가능한가요?
5714,- - 아동복 매장 맞지요?
5715,- - 땀 흡수 잘 되고 시원한 옷 있나요?
5716,- - 손으로 직접 만드시는 거예요?
5717,- - 여기에다 직접 수 놓으신 거예요?
5718,- - 다 손으로 하신 거예요?
5719,- - 수입품이죠?
5720,- - 이게 수입 제품 인가 봐요?
5721,- - 수입품 맞아요?
5722,- - 수입품은 어디에 있어요?
5723,- - 이 바지도 수입품인가요?
5724,- - 이 원피스도 수입이에요?
5725,- - 수입품으로 보여주세요
5726,- - 얼마 못 입을 것 같은데요?
5727,- - 잘 관리하면 오래 입을 수 있나요?
5728,- - 유행이 지나면 못 입겠죠?
5729,- - 몇 년 동안 입을 수도 있나요?
5730,- - 저기 진열된 거 판매하시는 거예요?
5731,- - 밖에 진열돼있는 옷 보고 싶은데요
5732,- - 사이즈가 66 맞아요?
5733,- - 사이즈 55 맞나요?
5734,- - 사이즈 77 이네요?
5735,- - 사이즈 S 네요?
5736,- - 이월 상품으로 보여주세요
5737,- - 이월 상품으로 볼 수 있을까요?
5738,- - 어깨가 너무 좁아 보이지 않는 옷으로 보여주세요
5739,- - 다리가 날씬해 보이는 옷 좀 보여주실래요?
5740,- - 뚱뚱해 보이지 않는 옷 좀 보려고요
5741,- - 입고 온 옷은 싸주실 수 있나요?
5742,- - 입고 온 옷은 담아 주시겠어요?
5743,- - 이거 입고 갈게요 제 옷은 담아주세요
5744,- - 새 옷으로 입고 가게 제 옷은 넣어주세요
5745,- - 화장실은 어디에 있을까요?
5746,- - 화장실은 어느 쪽에 있어요?
5747,- - 화장실 밖에 있나요?
5748,- - 여기 화장실은 없나요?
5749,- - 환불할 때 영수증 있어야 하죠?
5750,- - 반품할 때 영수증 있어야 가능하죠?
5751,- - 영수증 있어야 교환이나 반품되죠?
5752,- - 티셔츠만 1+1이에요?
5753,- - 바지도 1+1 하는 거예요?
5754,- - 5만 원 이상 사면 사은품 주시는 거예요?
5755,- - 지금 무슨 행사하시는 거예요?
5756,- - 이거 포장도 가능한가요?
5757,- - 포장해주실 수 있나요?
5758,- - 포장도 해주시나요?
5759,- - 포장도 되나요?
5760,"- - 저기요, 잠시만요"
5761,- - 저 좀 도와주시겠어요?
5762,- - 혹시 여기 직원이신가요?
5763,- - 화장했는데 입어볼 수 있나요?
5764,- - 입어보고 싶은데 화장했으면 안되죠?
5765,- - 화장하면 입어볼 수 없죠?
5766,- - 화장했으면 못 입어보나요?
5767,- - 이거 말고 다른 사이즈로 입어볼게요
5768,- - 이거보다 한 사이즈 작은 걸로 입어볼게요
5769,- - 이거보다 한 사이즈 큰 걸로 입어볼게요
5770,- - 팔 기장만 조금 줄여주세요
5771,- - 마네킹이 입고 있는 옷은 어디 있나요?
5772,- - 마네킹이 입고 있는 옷을 보고 싶은데요
5773,- - 저쪽 마네킹에 전시된 옷 좀 볼 수 있을까요?
5774,- - 할부로 결제할게요
5775,- - 10개월 장기 할부도 되나요?
5776,- - 3개월 할부 될까요?
5777,- - 택배로 보내주세요
5778,- - 택배로 받아보고 싶은데요
5779,- - 택배로 보내주시겠어요?
5780,- - 원피스 종류는 어느 쪽에 있어요?
5781,- - 아동복은 어디로 가야 하죠?
5782,- - 자켓 보려면 어느 쪽으로 가야 하나요?
5783,- - 2층으로 가려면 어디로 가는지 안내 좀 해주시겠어요?
5784,- - 아동복 코너로 좀 데려다주시겠어요?
5785,- - 바지 코너로 안내 좀 해주세요
5786,- - 상품권 사용해도 될까요?
5787,- - 온누리 상품권 사용할 수 있어요?
5788,- - 온누리 상품권 드려도 되나요?
5789,- - 맞춤 제작도 가능한가요?
5790,- - 단체복도 맞출 수 있나요?
5791,- - 다른 매장에 S 사이즈 있는지 확인해주실 수 있나요?
5792,- - 다른 매장에 사이즈 있는지 좀 봐주시면 안 될까요?
5793,- - 이 디자인 남아있는 매장은 없나요?
5794,- - 이 제품 남아 있는 매장 있는지 확인 한 번 해주시겠어요?
5795,- - 이 스타일 마음에 드네요
5796,- - 이 스타일 좋은데요
5797,- - 이런 스타일로 한 번 보여주실래요?
5798,- - 이런 스타일 마음에 들어요
5799,- - 적립한 포인트 지금 사용할게요
5800,- - 오늘은 포인트 쓸게요
5801,- - 포인트로 결제할게요
5802,- - 만 점 있는 거 사용 가능하죠?
5803,- - 저 티셔츠 주문할 수 있나요?
5804,- - 이 바지로 주문 가능해요?
5805,- - 이 원피스 주문하고 싶은데요
5806,- - 저 재킷은 주문 안 되나요?
5807,- - 피팅룸에서 신발 벗어야 하죠?
5808,- - 피팅룸에 가방 가지고 들어가도 되나요?
5809,- - 피팅룸에 두 명이 같이 들어가도 돼요?
5810,- - 피팅룸에 몇 명까지 들어갈 수 있어요?
5811,- - 수선 맡기면 얼마나 걸려요?
5812,- - 몇 시까지 맡겨야 당일에 수선 가능해요?
5813,- - 수선은 몇 시부터 할 수 있어요?
5814,- - 지금 수선 맡길 수 있나요?
5815,- - 종이봉투는 얼마예요?
5816,- - 쇼핑백 있나요?
5817,- - 쇼핑백도 파시는 거예요?
5818,- - 쇼핑백은 따로 없나요?
5819,- - 여기 티셔츠 정리 좀 부탁드릴게요
5820,- - 죄송한데 여기 정리 좀 해주세요
5821,- - 옷을 이것저것 입어봤더니 너무 많아서 정리 좀 부탁드려도 될까요?
5822,- - 마음에 드는 게 없네요 이거 정리 좀 해주시겠어요?
5823,- - 여기에 단추가 떨어져 있어요
5824,- - 제품에 문제 있으면 어떻게 해주시나요?
5825,- - 옷에 문제 있으면 바꿔주시나요?
5826,- - 옷에 문제가 있으면 연락드려도 되나요?
5827,- - 옷에 문제 있는 걸 발견하면 어떻게 해주시나요?
5828,- - 치마 안감이 뜯어져 있어서 입을 수가 없었어요
5829,- - 재킷에 있는 털이 너무 많이 빠쪄서 못 입겠어요
5830,- - 스웨터 올이 풀려 있어서 입을 수가 없잖아요
5831,- - 흰색 티셔츠에 얼룩이 있는데 이런 걸 판매하시면 어떡해요?
5832,- - 이거 한정판이에요?
5833,- - 몇 개 한정으로 판매하시는 거예요?
5834,- - 이거 한정판으로 나온 거 맞죠?
5835,- - 한정판으로 나온 제품이 이거예요?
5836,- - 창고에서 가져오는 데 얼마나 걸려요?
5837,- - 창고에서 가져오는 데 오래 걸릴까요?
5838,- - 좀 기다리면 입어볼 수 있나요?
5839,- - 이거 가져오는데 오래 기다려야 하나요?
5840,- - 이 제품 온라인으로 살 수 있나요?
5841,- - 온라인으로도 살 수 있어요?
5842,- - 온라인으로 판매도 하시나요?
5843,- - 이거 온라인으로 사도되나요?
5844,- - 온라인하고 가격은 똑같나요?
5845,- - 온라인으로 사면 얼마인데요?
5846,- - 온라인에서는 얼마에 판매하는데요?
5847,- - 온라인 가격은 얼마예요?
5848,- - 이거 예약해도 되나요?
5849,- - 이 티셔츠 예약할 수 있어요?
5850,- - 이 제품 예약 주문 가능해요?
5851,- - 색깔이 맘에 안 들어서 반품하고 싶은데요
5852,- - 이거 그냥 환불하고 싶어요
5853,- - 아무리 봐도 소재가 별로인 거 같아서 환불 좀 해주세요
5854,- - 노란색이 더 맘에 들어서요 교환 좀 해주시겠어요?
5855,- - 여기에서 잠깐 걸쳐봐도 될까요?
5856,- - 옷 위에 한 번 입어봐도 되죠?
5857,- - 수선비는 얼마 정도 해요?
5858,- - 무료 수선은 안 되나요?
5859,- - 수선비 내야 돼요?
5860,- - 수선비 얼마에요?
5861,- - 수선 다 되면 연락 주시겠어요?
5862,- - 수선 다 끝나면 연락 주시는 거죠?
5863,- - 수선 끝나면 연락해주세요
5864,- - 수선 끝나면 연락 부탁드려요
5865,- - 신상품은 언제 들어와요?
5866,- - 신상 아직 안 들어왔어요?
5867,- - 신상은 언제쯤 나와요?
5868,- - 신제품 나오려면 멀었어요?
